Train,Type,From,To,StartTime,EndTime
Train_10,Train Trip,Station1,Station3,540600,543120
Train_10,Light Travel,Station3,Station3,543120,543120
Train_10,Train Trip,Station3,Station1,544080,546480
Train_10,Light Travel,Station1,Station1,546480,546480
Train_10,Train Trip,Station1,Station3,547800,550320
Train_10,Light Travel,Station3,Station3,550320,550320
Train_10,Train Trip,Station3,Station1,551280,553680
Train_10,Light Travel,Station1,Station1,553680,553680
Train_10,Train Trip,Station1,Station3,555000,557520
Train_10,Light Travel,Station3,Station3,557520,557520
Train_10,Train Trip,Station3,Station1,558480,560880
Train_10,Light Travel,Station1,Station1,560880,560880
Train_10,Train Trip,Station1,Station3,562200,564720
Train_10,Light Travel,Station3,Station3,564720,564720
Train_10,Train Trip,Station3,Station1,565680,568080
Train_10,Light Travel,Station1,Station1,568080,568080
Train_10,Train Trip,Station1,Station3,569400,571920
Train_10,Light Travel,Station3,Station3,571920,571920
Train_10,Train Trip,Station3,Station1,572880,575280
Train_10,Light Travel,Station1,Station1,575280,575280
Train_10,Train Trip,Station1,Station3,576600,579120
Train_10,Light Travel,Station3,Station3,579120,579120
Train_10,Train Trip,Station3,Station1,580080,582480
Train_10,Light Travel,Station1,Station1,582480,582480
Train_10,Train Trip,Station1,Station3,583800,586320
Train_10,Light Travel,Station3,Station3,586320,586320
Train_10,Train Trip,Station3,Station1,587280,589680
Train_10,Light Travel,Station1,Station1,589680,589680
Train_10,Train Trip,Station1,Station3,591000,593520
Train_10,Light Travel,Station3,Station3,593520,593520
Train_10,Train Trip,Station3,Station1,594480,596880
Train_10,Light Travel,Station1,Station1,596880,596880
Train_10,Train Trip,Station1,Station3,598200,600720
Train_10,Light Travel,Station3,Station3,600720,600720
Train_10,Train Trip,Station3,Station1,601680,604080
Train_11,Train Trip,Station17,Station16,13920,16080
Train_11,Light Travel,Station16,Station16,16080,16080
Train_11,Train Trip,Station16,Station11,16920,19320
Train_11,Light Travel,Station11,Station11,19320,19320
Train_11,Train Trip,Station11,Station7,19860,22260
Train_11,Light Travel,Station7,Station7,22260,22260
Train_11,Train Trip,Station7,Station5,23940,30840
Train_11,Light Travel,Station5,Station5,30840,30840
Train_11,Train Trip,Station5,Station7,31560,38460
Train_11,Light Travel,Station7,Station7,38460,38460
Train_11,Train Trip,Station7,Station11,40140,42540
Train_11,Light Travel,Station11,Station11,42540,42540
Train_11,Train Trip,Station11,Station16,48480,50880
Train_11,Light Travel,Station16,Station16,51480,51480
Train_11,Train Trip,Station16,Station9,51780,53880
Train_11,Light Travel,Station9,Station9,54480,54480
Train_11,Train Trip,Station9,Station20,54660,55320
Train_11,Light Travel,Station20,Station20,55920,55920
Train_11,Train Trip,Station20,Station9,56880,57540
Train_11,Light Travel,Station9,Station9,57540,57540
Train_11,Train Trip,Station9,Station16,58260,60360
Train_11,Light Travel,Station16,Station16,60960,60960
Train_11,Train Trip,Station16,Station18,61860,63420
Train_11,Light Travel,Station18,Station18,64020,64020
Train_11,Train Trip,Station18,Station16,64200,65880
Train_11,Light Travel,Station16,Station16,66480,66480
Train_11,Train Trip,Station16,Station18,66660,68220
Train_11,Light Travel,Station18,Station18,68820,68820
Train_11,Train Trip,Station18,Station16,69000,70680
Train_11,Light Travel,Station16,Station16,71280,71280
Train_11,Train Trip,Station16,Station9,71580,73680
Train_11,Light Travel,Station9,Station9,73680,73680
Train_11,Train Trip,Station9,Station20,73860,74520
Train_11,Light Travel,Station20,Station20,75120,75120
Train_11,Train Trip,Station20,Station9,76080,76740
Train_11,Light Travel,Station9,Station9,76740,76740
Train_11,Train Trip,Station9,Station16,76860,78960
Train_11,Light Travel,Station16,Station16,78960,78960
Train_11,Train Trip,Station16,Station9,79380,81480
